"hopt_dist","hopt_edu","hopt_safe","hopt_nroom","hopt_fq","hopt_loc","hopt_price_rnorm","hopt_price"
3,0,2,2,3,4,0.442514752305238,231267.517157217
2,0,4,1,4,4,0.190549540569121,216479.565346099
2,1,2,1,2,5,0.282288027823521,224633.153270424
1,0,1,4,2,3,-1.20439379993132,178338.262231541
3,0,4,1,2,4,0.0955691487900044,218005.066476464
2,0,3,0,3,2,-2.14982913527911,149923.262661594
2,1,4,3,4,4,0.995620637330774,257295.463103455
3,0,4,4,2,1,0.169193957206617,219158.22747594
5,0,4,0,4,4,1.59214557420179,330868.844623739
1,1,4,1,5,3,0.177655429393539,218127.600964269
3,0,4,1,2,4,0.525963756904409,228037.521928587
1,0,2,3,4,3,-0.436325794000771,195022.443445984
2,0,1,1,1,2,-2.15854174129169,149212.657063347
4,0,5,4,5,1,0.969735069071885,257870.01179727
3,0,5,3,3,1,0.574991102493286,231110.966606625
4,1,3,3,2,4,1.28913796445103,273350.304221259
5,0,3,0,4,4,0.68345268871376,234814.900630962
3,0,4,1,2,3,0.165336841011845,222208.782175195
3,0,1,0,2,5,-0.686765818243128,188966.59362937
4,0,1,1,3,3,-0.711104246868339,191657.847322362
2,0,1,1,2,5,-0.490957321507745,196702.365515646
1,0,1,3,5,4,0.293904385661817,221166.693198856
4,0,1,1,2,5,0.744503753248475,231752.258746414
2,0,1,1,1,4,-2.01525308212798,161097.29882223
3,0,2,1,3,3,-0.647648420977863,191539.139609678
2,0,3,3,5,4,1.0753109242621,243394.082369663
3,0,3,1,4,2,0.0347909520841326,215255.643095062
3,0,2,1,3,5,1.02408211545205,246140.118348162
4,0,3,1,3,2,-0.254856912421036,206430.99742798
3,0,1,2,2,5,0.769620629031554,235178.353984135
4,1,2,2,4,4,0.722426406650776,236711.692438157
2,0,3,1,2,5,0.480422417901928,227009.257029191
2,0,3,1,2,3,-1.39032115903627,177630.638089862
3,0,3,1,3,1,-1.5263208417509,165873.211372682
5,0,4,0,2,1,-0.878843135548772,185722.951566144
3,1,4,4,3,2,0.590117166411061,236648.338873027
4,1,4,4,4,1,1.53172684050455,324137.660518907
2,0,3,1,4,2,-1.30068274502021,177945.557607935
1,1,5,2,2,2,-0.999592062294042,182570.854164458
4,0,3,2,4,2,0.370175828072986,224741.692439511
1,0,1,0,1,3,-3.23877482451282,150398.553391816
4,0,5,1,3,2,0.405143477496277,222623.862387392
4,0,4,3,2,4,0.859437740418554,236762.399054468
4,1,2,3,1,2,-0.798897162056919,185468.217529198
2,0,1,0,1,4,-1.86639378341709,159116.130186318
4,0,4,0,4,3,0.16666783795798,220528.51745212
3,0,3,1,4,2,-0.480546124774897,192785.743837289
4,0,2,1,3,1,-1.50714967685016,170649.925968677
5,1,1,0,2,5,0.40531211391782,224421.629208792
3,1,3,3,3,4,1.07937731559595,252341.348065647
3,0,3,3,4,3,0.952616409617899,244575.970366313
5,1,3,2,2,3,0.734236022240269,232504.626159815
2,0,1,2,2,3,-1.54478405463051,170255.828507708
5,0,3,4,1,4,1.62293243732062,329053.671781796
3,0,3,2,2,4,0.358083140723408,226863.699087262
2,0,3,4,3,2,0.202998244095515,220774.07305959
4,0,2,2,2,1,-1.01460301095203,183236.177314391
3,1,3,2,2,2,-0.0974331015208385,212610.224396614
3,0,3,4,2,4,1.43523624495211,237830.970208255
3,0,3,2,3,2,-0.268848022489156,202985.770192619
3,1,4,2,1,2,-0.381905384863136,196912.571705882
3,0,1,1,2,2,-1.17613293901047,175795.318748904
2,0,3,2,2,3,-0.526726061707163,193646.015204697
2,0,3,1,3,3,-0.417580671131478,200685.06628731
3,0,1,0,3,1,-3.02848807160026,146365.681819256
3,1,4,1,3,3,0.37964786285876,222440.83030274
5,0,1,0,3,4,0.93502587492206,235866.110906064
2,0,4,2,5,3,0.684757060514937,234400.357367077
2,0,3,1,3,3,-0.72237339476508,190934.346178586
3,0,5,3,3,4,1.84715105867256,404789.437187083
4,0,3,0,3,2,-1.05356584711289,180606.301086628
4,0,1,0,2,4,-0.0631535899771152,208114.219064657
1,0,3,1,3,3,-1.44348714479356,168910.45208855
2,0,1,2,1,3,-0.683646739737815,191750.488350575
3,1,3,3,3,1,-0.198033505445298,208577.02974769
5,1,5,1,2,2,0.751315073276641,236297.223013562
2,1,5,1,2,4,0.468822526219485,230571.411492709
4,0,1,1,2,4,0.00634638534594451,212981.540408352
1,0,4,3,4,2,-0.0775370403114963,209833.495562595
3,1,4,1,2,5,1.33358828383344,248287.158312883
3,0,3,4,5,4,2.08525361185505,435657.266792287
4,1,4,2,3,2,0.608801421100208,232563.631934114
4,1,4,2,3,1,-0.0564038286906308,206799.321311422
3,1,3,1,2,3,-0.440321467784734,195715.717185355
5,0,1,3,4,3,1.39551775008855,258938.232223362
4,0,2,1,2,1,-2.11098525306945,119567.431400728
3,0,4,2,3,3,0.633796615153763,236490.559186945
5,0,2,1,1,3,-0.238701589824136,202040.903128624
4,0,2,4,2,1,-0.738595713000084,192544.108854743
4,1,2,0,1,4,-1.07837857581194,181014.250944102
4,1,4,3,2,2,0.449335510165253,229203.800382708
3,0,1,0,1,2,-2.39691775887986,163836.132547554
3,0,3,2,3,5,1.11882739180036,251014.583485702
2,0,1,0,2,3,-1.73546478244648,172734.303757788
1,0,3,1,3,4,-0.836540047299662,188382.082873877
4,1,5,3,2,2,1.05419326694492,248493.780806138
2,0,4,1,3,1,-1.36847220196847,178602.801067791
4,0,1,0,2,5,-0.00801853645784875,209147.878075542
4,0,4,1,2,2,-0.772940428144184,187880.213848423
4,0,2,0,1,5,-0.890866757258738,188562.160812427
1,0,2,1,1,3,-1.40129790890779,171113.186594266
3,0,2,1,3,3,-0.908382301844912,188499.614445245
4,0,5,1,1,2,-0.276422599298136,206097.476602047
5,0,1,0,1,3,-1.42744568433226,171454.295703863
5,0,4,3,4,2,1.82577801825556,362589.44566472
4,0,2,3,3,3,0.471834794201185,227614.174032788
2,0,1,1,4,1,-1.92822514129727,122755.769417486
4,1,2,3,4,3,0.963426401510735,257898.396645334
4,0,3,3,3,2,0.227995186334504,221263.766233457
4,0,3,1,3,2,-0.527958375912932,194199.722781731
2,0,1,0,2,5,-0.556387444449784,194869.540920063
4,0,4,1,2,3,0.178908969168506,216694.081312616
3,0,4,3,3,1,-0.341536107246548,204048.480180447
2,0,3,3,5,3,0.826836290742389,240709.14413944
4,0,2,3,2,2,-0.549847814347827,198091.44948623
4,1,5,2,5,1,1.45950845754871,365903.234198085
4,0,2,1,3,2,-0.9676691509508,182004.702364321
4,1,4,2,3,2,1.01316144971975,250532.364611991
1,0,3,3,1,2,-1.18280479438645,175969.611301133
4,0,3,1,3,1,-0.880642443014723,185762.573131935
2,0,4,4,3,3,1.19150620046615,254075.863501009
4,0,2,1,1,3,-0.950273890836485,183095.473169539
3,0,1,4,4,2,0.155858200060742,219117.943305071
2,0,3,3,4,3,0.233544909982152,217413.09905104
3,0,3,1,4,1,-0.757990930900348,187919.145089655
3,0,4,1,2,3,-0.464728222967654,195588.790855962
3,0,2,1,2,4,-1.14111369520009,177606.803824094
3,0,2,2,4,1,-0.739747831333469,185848.864593905
2,0,2,1,2,2,-1.95290099792605,141029.133834691
2,1,5,1,4,1,-0.487120114639413,196445.150414216
5,0,4,2,4,1,-0.499309830093809,197100.105019384
3,1,4,1,3,4,0.768441901068539,240100.209996081
4,1,4,4,1,2,0.723100545347518,231051.659952109
2,0,2,2,3,2,-0.70567733603157,192076.597883597
4,0,3,0,2,5,0.647882350385491,235718.948764608
4,0,3,2,4,2,0.362798324469617,224898.300754808
3,0,3,1,4,3,0.0848556266835261,213241.281338195
1,0,2,0,1,2,-3.0410344999886,131713.364227114
4,0,3,3,3,2,0.729236706539998,230234.320640986
4,1,2,0,1,2,-1.56411447093137,164652.369756934
4,0,1,1,4,5,1.7421353757354,355342.51624128
3,1,5,3,2,4,1.64225659435573,349811.560767554
3,1,3,2,3,2,-0.0282660737357602,211713.220171238
3,1,5,2,3,2,0.433141923603669,226099.869106299
5,0,2,0,2,3,-0.493394344057063,194121.002162299
4,0,3,2,2,4,0.799691436250155,244174.342713316
2,0,3,4,5,3,1.0308655840721,253906.776997496
3,0,3,1,3,3,-0.339283415469272,198157.708457247
3,0,2,2,4,4,0.587016686673484,233860.570089422
3,0,2,2,1,1,-2.00711179490336,141393.825482348
1,0,3,3,3,3,-0.23905866388928,202270.35315981
4,0,2,1,1,4,-0.138511923331842,212640.791812688
4,1,2,2,4,4,0.727322068089419,232356.438758186
2,1,4,2,5,4,1.49479026862621,377983.250046307
3,0,2,1,2,4,-0.190257330449557,204869.988180384
5,0,2,1,2,1,-1.75634610959471,167274.304860581
4,0,3,0,2,3,-0.701192155565842,194564.675225088
5,1,3,1,3,3,1.08211913307467,249176.90944417
3,0,3,2,3,2,-0.369874111874596,202726.142511707
3,1,4,0,2,4,0.0843071901241222,215809.492464475
3,0,3,1,4,1,-1.26560521851202,177144.713273026
3,0,1,3,3,3,-0.0418970339057264,211686.839180409
5,1,3,0,2,4,0.277905862233061,225890.597979618
4,1,4,4,4,3,2.17245292826896,423949.010204857
1,0,2,1,3,3,-1.12560016750931,174928.749069171
3,1,5,2,5,2,1.31539458146037,266893.618858622
2,0,3,1,1,2,-2.18879557470223,125554.189806646
4,0,3,2,3,3,0.664312666151631,231130.891344711
1,0,4,2,3,1,-1.72064416362082,169225.743039811
4,1,3,1,2,2,-0.891743250990583,188668.720160523
4,0,1,2,4,4,0.421586482098207,225724.231449701
5,0,3,1,2,1,-1.28710518290889,178236.053655478
1,0,4,3,3,5,0.763577258715104,244469.13688931
2,1,3,1,2,2,-1.30324958459429,175910.648077022
3,0,3,0,3,5,0.888012733972833,245166.237196986
3,0,2,1,4,3,0.0485974538923392,212688.61556432
2,0,1,0,1,3,-2.38679842151107,148374.599754801
3,0,4,2,2,2,0.269269774190423,222773.2698935
5,0,3,0,3,3,0.318164652469098,221425.34918994
2,0,2,2,3,4,0.542832303010844,227115.706516674
4,0,2,0,5,3,0.337763375440542,223155.158839794
5,0,2,1,2,3,0.354917722280327,220769.013627847
2,1,3,1,4,5,1.48897191580955,368319.377868178
3,0,1,2,3,4,0.337882776346713,223779.144221173
2,1,5,2,3,5,1.60533803887957,367905.610779451
4,1,2,1,3,4,0.849393773368432,241195.800392769
2,0,1,3,2,5,0.383357017491708,221290.604658696
5,0,2,1,2,2,-0.675021607851459,191443.008592569
1,1,5,0,3,5,-0.489967353522807,197250.549213262
2,0,4,4,2,2,0.0708781047592604,217154.43971521
1,0,3,3,5,5,1.70963610154626,318175.776129208
2,1,5,4,3,2,0.563011015481491,225538.839577642
3,0,5,2,4,2,0.757836665756774,238686.349882171
2,0,1,1,1,4,-1.4671054603688,172712.565422773
2,0,3,3,3,3,0.152320072489418,217920.757568615
1,0,2,1,1,3,-1.72520386279211,173755.824778904
3,0,3,3,2,1,-1.52197838134704,171574.779454265
3,0,3,2,3,4,0.589288993339973,235119.192550576
2,0,4,3,5,2,1.05795107200783,255347.066549876
1,1,2,0,1,2,-2.86582201479387,141755.829705018
2,0,3,1,2,4,-0.101906590784203,209010.655727729
2,0,4,3,5,3,1.18857686350705,248299.235955647
4,0,1,1,4,5,0.657028792600158,234928.756021529
2,0,3,1,2,3,-0.911548354898631,188504.032055229
4,1,3,2,1,1,-1.15554614286669,179886.343117366
3,0,4,1,2,4,0.520845226214022,226326.679153368
1,0,1,1,1,5,-1.52208016741135,171521.946171611
4,1,4,0,4,2,-0.615557173993052,190243.913238305
3,0,3,0,1,4,-0.39366258554239,197528.15096286
4,1,4,1,3,3,0.542840403816367,228422.193675683
3,1,5,3,5,1,0.555580592852306,231302.564804004
1,1,2,0,2,4,-1.33356883589908,175467.585125464
3,1,3,1,1,3,-0.858930891326719,186393.590635825
5,1,3,2,5,4,2.36648251570238,411136.306146366
1,1,5,4,5,3,1.7788932660507,344321.256166046
4,0,4,0,2,2,-1.24613977979397,176619.161067091
2,0,5,1,3,4,0.472594056438373,232246.670143891
1,0,4,3,5,1,-0.675490222318363,189873.889712563
1,0,3,3,2,3,-0.953101336630594,181000.945512104
4,1,2,1,2,3,-0.0623866907253974,211895.964148845
1,0,3,3,2,3,-1.07101243366009,181753.04219624
5,1,4,3,3,4,2.95697733370419,473914.090535908
4,0,4,1,3,3,0.655799784946365,236326.779281215
3,0,3,1,2,2,-0.698157281337945,191007.97070971
2,0,5,1,3,3,0.0782219397720129,213017.642134199
4,0,5,0,2,2,-0.400598150348608,197057.811572519
2,1,4,3,4,4,1.96353640613789,386088.776885822
4,1,2,1,4,5,1.50817233793965,368277.585232068
3,0,1,0,4,3,-0.518404649384857,196722.331829433
1,0,5,3,4,4,1.18803325463711,239855.387129861
3,0,4,1,5,2,0.0259486185799274,214805.128105112
4,0,2,1,2,3,-0.61447901928484,195527.961107305
4,0,3,4,3,2,1.1577669175007,254694.744436545
1,0,4,3,4,1,-0.785639827205311,187401.075845786
3,0,3,0,2,5,0.176621793130632,217307.089675641
1,0,4,3,4,3,0.214267275192562,217401.30378769
1,0,3,1,4,3,-0.692333094493556,190269.78894231
2,0,1,1,1,3,-2.07683973742423,120424.752531467
5,1,4,1,3,3,1.51189504451781,347412.171674222
3,0,1,0,2,3,-2.06076239207939,119933.036971654
4,0,2,0,2,4,-0.574454695537633,194508.750988326
4,1,4,1,3,3,1.06068785812216,252862.882828103
3,0,1,1,5,3,-0.201586167920218,207637.579858496
1,0,2,0,2,3,-2.00315559668494,117211.490721863
1,0,3,4,3,5,1.17736658671351,280537.030697486
4,0,3,0,1,3,-1.23806088406254,175317.935098349
3,0,2,0,3,1,-2.25404115775176,116962.783960483
2,0,3,1,3,3,-0.416133471273741,198897.039274843
2,0,3,1,4,3,-0.206863693097602,208499.238543664
3,0,3,3,3,3,0.21355206316084,222567.054767983
3,0,4,1,3,1,-1.03196882778267,180456.92316047
4,0,4,1,1,4,0.538590949161289,229513.032111317
2,0,2,3,4,3,-0.275438876289322,202512.32999271
2,0,3,3,3,5,1.0026918340859,247305.386579214
3,0,3,2,1,5,0.487557357001525,226936.115007741
5,0,1,1,1,3,-0.454232501375204,196027.388450186
1,0,1,4,4,1,-1.2691517444468,177817.185565157
2,0,3,3,2,2,-0.390558701551946,203953.679747743
5,1,2,1,3,3,0.951479282979861,246839.111838499
2,0,4,4,4,1,0.0754380990440293,215433.29397669
5,1,4,0,2,2,-0.180123495201898,201977.820784735
3,0,2,0,4,2,-1.20358377442769,179755.165744753
1,0,3,1,2,2,-1.92288397081759,143478.042985251
3,0,4,4,5,3,1.79318722736245,344419.834529157
3,1,3,4,4,3,1.20343437006843,256801.320718732
2,0,3,0,4,5,0.00247297412278676,217583.095599594
4,0,3,1,3,4,1.01292348603362,253847.260502758
2,0,3,3,1,1,-1.46013447612917,171687.61062545
2,0,4,1,3,3,-1.0155733395969,180726.382785534
2,0,2,3,4,3,0.0572230134372798,213292.746379595
4,0,4,3,5,2,1.52182637781057,364938.838126487
4,0,3,1,3,2,-0.161828434034204,204201.589042158
2,0,4,0,1,3,-1.76886628360717,173373.987299545
1,0,3,1,2,1,-2.64651592158123,136191.582678888
2,0,3,1,4,3,-0.394943348667793,202616.253100729
1,1,4,3,3,4,0.795861966246846,243482.110389439
5,0,1,3,5,2,1.0549528198922,245347.036874524
3,1,4,2,5,1,0.282587057518363,224434.916314338
3,0,1,0,3,3,-1.78910343376765,170806.23850718
2,0,1,3,2,4,-0.511502933384029,194915.226836544
4,0,2,3,3,5,1.54930365471276,336931.130140476
2,0,3,0,2,3,-1.05422133375193,184132.277038012
4,0,3,1,4,2,-0.284435870106797,203184.822911558
5,0,3,3,2,3,0.810981376042069,242069.865787173
2,0,3,1,5,2,-0.171456540202005,203760.948893508
2,0,2,0,5,2,-0.834539180907072,187676.804063466
2,0,3,0,3,5,-0.221507246467577,205710.439739537
3,0,3,0,2,2,-1.8259996239902,166967.199095431
2,0,5,3,2,3,0.746885448714517,232888.171072231
2,0,4,1,3,4,0.11900911553444,213317.8589393
3,0,2,1,2,2,-0.692667740582657,189351.215026514
4,0,1,0,4,4,-0.115144324056143,207982.979098379
3,0,3,2,4,1,-0.673810063300514,190408.818018182
4,0,2,1,3,3,0.577203016636225,231524.864765212
3,0,2,0,2,3,-1.03624103132351,183396.90903172
2,0,2,2,5,4,0.362998286468271,226822.195423409
1,1,3,0,2,5,0.0939970617149194,217375.829148803
3,0,4,0,4,2,-0.595049660207876,195346.352816876
2,0,3,1,2,3,-0.623241367246622,189955.949922655
2,0,3,1,2,1,-2.63861225302391,143182.061048912
5,1,3,1,1,2,-0.368597427281958,200940.985829367
4,0,3,2,4,4,1.28586510994234,266886.310064237
2,0,4,3,2,4,0.79312102771309,241124.159732722
3,0,4,2,4,2,-0.00421657243973634,208499.348526053
5,1,3,0,3,4,1.18498976039565,266388.925146083
2,0,2,2,2,4,-0.228412555506157,207663.268946666
2,0,2,0,3,5,-1.08099563975524,180855.867443241
2,0,5,3,4,2,0.186110484806408,219171.097226637
2,0,4,3,4,5,2.92781744256267,555421.226116378
3,0,1,1,2,4,-0.0563912262890318,207135.712958257
1,0,3,0,4,3,-2.25071236768227,142864.575473963
2,0,4,2,2,1,-1.76577245786987,169161.267943857
3,0,1,0,3,5,0.599637149681227,235289.783610956
2,0,2,2,2,2,-1.2973485874378,179345.483747183
4,0,2,1,2,4,-0.283112790033301,196585.735330255
2,1,4,1,2,3,-1.00487581647443,182128.700618264
4,0,1,1,2,3,-0.58697715954646,191160.499646619
4,0,4,2,1,1,-2.1616769821478,131132.021018898
4,1,4,2,3,4,1.38578296286283,299666.265944621
1,1,2,1,3,5,0.220604839369481,222337.178293427
4,0,5,4,3,1,-0.698375128318154,189707.191531719
3,0,2,2,3,3,-0.274500227171687,205333.737748552
3,0,2,3,2,2,-0.681558287637164,189145.355474252
4,0,3,0,3,3,0.00729217075097305,215929.539999239
1,1,4,2,5,3,0.566463460612462,230737.422374301
4,0,4,3,1,5,1.45869198971751,326395.253704466
2,1,1,3,3,2,-0.869974200904208,186324.297589473
4,1,5,2,4,2,1.29013098451767,246838.635181326
4,0,3,1,4,2,-0.23951782431816,204124.039770722
4,1,3,3,3,2,0.95651237507093,245778.603672853
3,0,4,4,3,3,1.24256627675118,292212.522243281
2,1,3,4,5,2,1.1703677170168,239499.1337404
3,0,2,4,2,3,0.43292697762122,232028.473901905
3,0,2,3,1,3,-0.595616573429522,193673.086030492
2,1,5,3,5,2,0.59343719654105,235362.396671565
3,1,2,2,2,3,0.0703760606093426,213801.787323695
2,1,4,3,4,5,2.6928672805885,471349.35270014
4,1,2,3,3,5,2.18108570127963,381648.368200595
4,0,4,0,4,2,0.0585066063037313,214889.128716429
3,0,2,1,3,3,-0.662790119004062,195752.179373129
3,0,2,1,2,3,-0.902093845167429,185776.952045354
3,0,4,1,2,2,-0.70493371582055,189714.93135566
1,0,5,3,4,4,0.804589389433952,236490.489365038
3,0,1,3,3,2,-0.846438538528068,186852.242281746
3,0,5,3,3,3,1.05806937655245,252072.171620234
2,0,1,1,2,5,-0.755748195001348,187365.05679805
4,0,3,2,1,1,-1.17585911292364,177449.524765792
4,0,2,1,2,2,-1.15544804464567,175374.983907156
4,1,4,3,4,1,0.980817416899326,255116.779652879
4,1,5,2,4,3,1.80267406047996,336375.702130045
4,0,2,1,4,1,-0.682614394092663,194872.868177123
2,0,1,3,2,4,-1.09689968601844,182332.19742558
4,1,4,1,3,5,1.72239541516856,378817.332387953
4,0,2,1,2,3,-0.0789614136490495,212877.84609163
4,0,2,1,1,4,-0.0429857106187466,211787.166968317
4,0,4,2,2,4,1.57917765900663,374394.458036706
2,0,4,3,3,2,0.167917502677711,216315.108135416
4,0,2,0,1,4,-0.408722736716184,200914.624061668
5,0,3,4,3,1,0.552011245862428,230518.76344027
3,0,2,0,4,3,-0.952041544274406,183199.546471727
2,0,3,0,5,1,-1.13689876461027,178182.882341378
3,1,4,4,4,4,2.54128385735547,384225.819696051
3,0,3,2,3,1,-0.764163988936043,188137.621515874
5,0,1,1,3,1,-0.394294620772001,198237.161600473
4,0,1,0,1,3,-3.27998680435524,149582.741899007
3,0,2,0,2,3,-1.16855991770347,177711.612633793
2,0,2,4,4,2,-0.361490439845005,201443.760883156
3,0,3,1,2,3,-0.192393147862741,206947.548053546
1,0,2,1,3,3,-2.39200621934229,159809.592246955
3,0,2,1,2,4,-0.736823810918464,195679.650621535
5,0,2,1,3,1,-1.53576469947254,171751.158207074
2,0,1,0,4,2,-1.85985662736695,152471.865087268
4,0,4,1,2,3,0.340263749403302,223242.089274497
4,1,4,3,5,1,0.462432767219323,226643.597358469
4,0,2,3,4,2,0.835327624341562,235610.763749223
1,1,2,1,4,3,-0.607391122923153,192189.101431192
3,0,2,0,1,3,-1.69070259693026,169870.834836763
3,0,4,0,3,2,-1.2099484669127,176584.873720927
4,0,5,2,2,3,1.40735103114608,281701.394286589
3,1,4,4,3,2,1.33597584282619,298593.008937136
3,1,4,0,5,4,1.25635315009677,267919.168913628
3,0,3,1,1,3,-0.439479135804525,193404.975231574
2,0,2,4,4,2,0.325313317202848,224102.453832563
3,1,4,2,4,4,1.08652949395527,257678.915091659
3,1,4,3,3,3,0.740135387526093,233285.410418167
4,0,3,0,4,3,-0.414452669368615,197479.240392502
3,1,4,3,4,3,1.07800263181091,254923.745856553
2,0,3,3,4,2,-0.656455577671651,193321.919379553
3,1,5,1,4,4,1.9349625253187,375929.01278855
4,0,1,0,1,1,-2.2561406086786,119320.163962807
4,1,5,2,5,4,3.13879347306431,471615.689986347
4,0,3,0,3,4,0.410002632517102,222464.979088603
2,0,4,1,2,2,-1.04978999128047,184396.072777873
4,0,1,1,3,5,0.630568348751328,235054.960540089
5,1,4,2,4,2,1.11943827715829,257025.447307045
1,0,3,1,2,5,-0.137169546383929,208009.457119254
3,0,1,1,1,2,-1.86149174332289,138494.227095718
3,1,5,3,2,5,2.68442626508995,556625.860236888
2,0,4,4,4,3,1.40175626800998,261964.239528727
4,0,4,3,2,4,1.66402907845689,380575.612815149
3,0,1,1,2,3,-0.869115951037327,188261.315068713
3,0,4,1,2,1,-1.49654804435156,166786.305829228
4,1,5,1,5,4,2.28106913629364,408877.266384388
4,0,3,1,3,2,-0.0969513753372573,212679.306828977
4,0,1,0,2,4,-0.607998812740252,190071.848007348
2,0,5,2,3,4,1.24052004293068,295426.008906877
5,0,4,0,1,3,-0.265204173813034,204335.297641983
3,0,2,1,3,3,-0.0612614402544163,210000.009223908
3,1,5,3,2,3,0.903458272233433,244348.980959323
3,0,3,1,3,5,1.07290205342468,243658.102292634
4,1,2,1,2,2,-0.54222438825905,198210.096052181
2,1,4,3,1,5,1.4008671913626,299286.142841858
2,0,3,1,2,2,-1.50324417776041,166016.69646312
2,1,4,3,3,2,0.110151855171296,214863.717673467
3,0,2,2,3,5,1.31666635176233,308723.360826441
4,0,2,0,4,2,-1.23777919821803,175698.960616694
4,0,3,2,2,3,0.507279670309976,229014.894370627
4,1,5,1,3,1,-0.360075219045747,203818.91634395
2,0,2,1,3,4,-0.437944285501532,194588.309199836
4,1,4,4,3,2,0.582825722582708,236331.915679055
2,0,3,3,2,5,0.77239459813988,245232.762799156
3,0,1,3,4,3,0.455932997418821,227375.585067789
3,1,4,3,4,3,1.17950417542601,297040.700579021
1,1,4,3,5,3,0.0723662378117129,214487.707790302
4,0,3,1,3,4,0.329980887826991,222713.123052829
1,0,4,1,1,3,-1.10037753930113,181317.116638404
4,0,1,1,2,3,-0.496424764911268,192973.425865774
4,0,2,0,5,3,0.341798679719105,226790.527066389
1,0,5,1,5,1,-1.18297148556904,180068.050639031
4,0,1,0,3,4,-0.371931706656335,202113.071897006
3,1,3,1,3,5,1.52611205761092,327297.119586308
4,0,1,0,1,4,-0.949111718964138,183903.990349899
3,0,2,1,2,3,-0.76520453572433,185984.796792214
3,0,4,1,3,2,-0.273253719082581,204647.379112947
1,0,3,1,5,2,-0.596283728525389,191847.442244081
2,0,4,1,3,5,1.70037660046447,339254.352787537
2,0,2,2,4,4,0.294348992986557,225410.308042557
3,0,4,3,2,2,-0.0840440843681035,208636.018407718
3,1,1,3,5,5,1.62634349276956,371473.202663556
4,0,2,3,4,2,0.124912857970344,212655.505689849
2,0,2,2,3,4,0.316775690683108,221647.504898087
3,0,3,2,3,2,-0.478421094425134,198381.522050335
1,0,5,2,2,2,-0.734060366845773,191191.363479376
3,0,4,4,5,3,1.52106058362145,342988.098655724
3,0,3,1,1,1,-1.73475314509726,167537.845512601
2,0,2,4,4,1,-1.11740244872337,182437.800657378
3,1,5,3,5,5,3.51756303696773,515943.365066972
2,1,3,2,2,5,0.750698162134671,230084.087509865
1,0,1,2,3,3,-2.16615588190948,154269.246936178
4,0,3,1,2,5,1.26561371228872,235198.029330103
4,1,4,2,3,3,1.60330726324109,353225.602398508
1,1,4,1,4,2,-0.757043399190806,187345.70178431
1,1,4,4,3,5,1.38442546148643,244670.309808554
